tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
220480,339775,09/13/2015,6,0,OffsetFromCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,204 BEACH 79 STREET,11693,Far Rockaway,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4094202,New York,40.5882926,-73.80545645,1038283.538,153667.279,31,94202,4530645,4161110033
298228,401585,10/08/2015,10,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,170 LIVERMORE AVENUE,10314,Staten Island,501,5,Staten Island,50,61,24,SI07,Westerleigh,5019700,New York,40.61983419,-74.13809937,945911.662,165128.9119,50,197,5011789,5004190025
8009,219790,06/01/2015,16,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,10 MONTAGUE TERRACE,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,Brooklyn Heights-Cobble Hill,3000301,New York,40.69518228,-73.99766053,984898.7369,192550.1094,33,301,3001516,3002080501
316156,105947,10/12/2015,13,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,333 EAST 57 STREET,10022,New York,106,1,Manhattan,5,73,28,MN19,Turtle Bay-East Midtown,1010800,New York,40.75874782,-73.96374171,994294.8687,215711.0818,5,108,1040001,1013500014
563685,227805,05/21/2016,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,1738 57 STREET,11204,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3047000,New York,40.62445304,-73.98679943,987914.4123,166781.738,44,470,3131193,3054980022
661326,323710,08/11/2016,2,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,1or2,None,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,42-009 240 STREET,11363,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4147900,New York,40.76835354,-73.74699373,1054331.762,219309.8892,19,1479,4168814,4081060012
303883,410644,10/10/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,268 NOEL STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52971803,-74.16963575,937093.1497,132312.8004,51,176,5135647,5064060050
392903,411667,10/28/2015,0,13,OnCurb,Stump,NA,NA,NA,NA,NA,NA,TreesCount Staff,NA,No,No,No,No,No,No,No,No,No,33 BERKLEY STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53932722,-74.16554509,938236.9201,135811.4709,51,15602,5068878,5053280005
513803,411751,12/12/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,31 EAST TENAFLY AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017005,New York,40.53922006,-74.17869405,934582.1062,135779.6127,51,17005,5095597,5062490276
201272,338106,09/04/2015,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,406 BEACH 131 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4092800,New York,40.57753667,-73.85082329,1025689.804,149723.9099,32,928,4305524,4162530050
681265,305940,08/25/2016,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,150-041 73 AVENUE,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4077908,New York,40.72642935,-73.81508003,1035504.396,203988.452,24,77908,4451514,4067020001
508225,224564,12/09/2015,5,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,743 60 STREET,11220,Brooklyn,307,3,Brooklyn,38,49,20,BK34,Sunset Park East,3010400,New York,40.63618399,-74.0105691,981316.5853,171055.5343,38,104,3016439,3008660064
255729,410107,09/24/2015,3,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,133 BUTLER AVENUE,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024800,New York,40.51113668,-74.250366,914631.7396,125597.0146,51,248,5088917,5080280023
55844,321379,07/08/2015,0,12,OnCurb,Stump,NA,NA,NA,NA,NA,NA,Volunteer,NA,No,No,No,No,No,No,No,No,No,211-018 45 DRIVE,11361,Bayside,411,4,Queens,19,25,11,QN46,Bayside-Bayside Hills,4144700,New York,40.7583943,-73.77053353,1047820.849,215663.4673,19,1447,4156922,4073150011
328207,509830,10/14/2015,15,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2968 OTIS AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2016400,New York,40.83334895,-73.82573521,1032473.603,242936.7524,13,164,2076462,2054210022
432365,215161,11/05/2015,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,10411 AVENUE J,11236,Brooklyn,318,3,Brooklyn,46,58,19,BK50,Canarsie,3098600,New York,40.64565138,-73.89330899,1013857.482,174522.6175,46,986,3230506,3082120006
397696,109535,10/29/2015,5,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,106 WEST 144 STREET,10030,New York,110,1,Manhattan,9,71,30,MN03,Central Harlem North-Polo Grounds,1023200,New York,40.82008551,-73.93762386,1001514.552,238062.579,9,232,1060145,1020120041
202419,100973,09/04/2015,5,0,OffsetFromCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,Helpful,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,15 GOLD STREET,10038,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001502,New York,40.70768481,-74.00686335,982347.1445,197105.221,1,1502,1085948,1000680028
543885,312028,01/13/2016,15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,133-034 41 AVENUE,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4087100,New York,40.75764907,-73.83082157,1031119.341,215353.9496,20,849,4311342,4050410114
428955,200086,11/04/2015,6,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1065 VERMONT STREET,11239,Brooklyn,305,3,Brooklyn,42,60,19,BK93,Starrett City,3105801,New York,40.65348307,-73.88423471,1016371.882,177379.1115,42,1078,3341608,3044157501
682602,319847,08/26/2016,16,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,211-006 67 AVENUE,11364,Oakland Gardens,411,4,Queens,23,25,11,QN42,Oakland Gardens,4136700,New York,40.74254927,-73.76410103,1049618.437,209895.365,23,1367,4162937,4076230001
675126,344267,08/22/2016,11,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,61-026 COOPER AVENUE,11385,Ridgewood,405,4,Queens,30,38,12,QN19,Glendale,4056700,New York,40.69749937,-73.89298922,1013923.143,193412.4082,30,567,4090668,4037140012
655579,329684,08/05/2016,4,0,OnCurb,Alive,Good,Corylus colurna,Turkish hazelnut,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,90-023 183 STREET,11423,Hollis,412,4,Queens,27,29,11,QN61,Jamaica,4047000,New York,40.71036923,-73.77745243,1045948.51,198161.5358,27,470,4211952,4099040035
410553,214767,11/01/2015,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,10202 AVENUE L,11236,Brooklyn,318,3,Brooklyn,46,58,19,BK50,Canarsie,3101400,New York,40.64105848,-73.89121598,1014440.384,172850.0152,46,1014,3233073,3082670038
385337,502563,10/27/2015,3,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,3716 3 AVENUE,10456,Bronx,203,2,Bronx,16,79,33,BX01,Claremont-Bathgate,2014702,New York,40.8354659,-73.90308954,1011066.806,243674.9048,16,14702,2009625,2029260008
240404,310620,09/20/2015,11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,52-005 SKILLMAN AVENUE,11377,Woodside,402,4,Queens,26,30,12,QN63,Woodside,4025100,New York,40.74595112,-73.91215561,1008590.772,211058.9546,26,251,4028424,4012380004
87539,340728,07/22/2015,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,37-051 89 STREET,11372,Jackson Heights,403,4,Queens,21,34,13,QN28,Jackson Heights,4027700,New York,40.74892801,-73.87746455,1018201.785,212155.0734,21,277,4036336,4014770050
253871,227550,09/24/2015,3,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1406 EAST 4 STREET,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044400,New York,40.61630715,-73.97138814,992193.4782,163814.9962,44,444,3172768,3065660012
656402,305348,08/06/2016,4,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,141-003 79 AVENUE,11367,Flushing,408,4,Queens,24,27,14,QN37,Kew Gardens Hills,4077903,New York,40.71814249,-73.81985389,1034187.433,200966.545,24,77903,4143567,4066320001
287881,210301,10/06/2015,21,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1750 OCEAN PARKWAY,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042200,New York,40.60604102,-73.96736567,993311.6279,160075.1684,44,422,3177428,3066620033
673559,323036,08/21/2016,54,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,26-020 213 STREET,11360,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4109300,New York,40.77776537,-73.77670936,1046091.925,222716.5438,19,1093,4133554,4059990029
288541,514022,10/06/2015,2,0,OnCurb,Alive,Poor,Quercus robur,English oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1330 OAKLEY STREET,10469,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2038200,New York,40.87875368,-73.85170269,1025259.726,259466.1858,12,382,2059937,2047110036
474706,402547,11/20/2015,4,0,OnCurb,Alive,Fair,Crataegus,hawthorn,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,463 VILLA AVENUE,10302,Staten Island,501,5,Staten Island,49,61,23,SI28,Port Richmond,5024700,New York,40.62893643,-74.1431841,944505.4916,168447.3603,49,247,5107099,5011320046
670697,315379,08/18/2016,4,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,138-015 13 AVENUE,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4094500,New York,40.78757372,-73.83023717,1031260.115,226256.792,19,945,4100967,4044240059
579917,325294,06/09/2016,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,120-050 164 STREET,11434,Jamaica,412,4,Queens,27,32,10,QN76,Baisley Park,4028400,New York,40.67992622,-73.77951413,1045404.848,187068.8382,27,284,4441430,4123780057
146290,221709,08/15/2015,19,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,54 PILLING STREET,11207,Brooklyn,304,3,Brooklyn,37,55,18,BK78,Bushwick South,3040300,New York,40.68349582,-73.90774874,1009835.833,188305.8551,37,403,3390416,3034560029
488857,414727,11/30/2015,13,0,OnCurb,Alive,Fair,Acer rubrum,red maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,465 AMHERST AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55837136,-74.11634229,951921.9908,142727.6972,50,12806,5134600,5040270002
669316,206365,08/17/2016,30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1559 BAY RIDGE PARKWAY,11228,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3018800,New York,40.61677953,-74.00144857,983847.8377,163985.801,43,188,3159532,3062130050
645589,309644,07/29/2016,30,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,85-036 WOODHAVEN BOULEVARD,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001400,New York,40.69578429,-73.85303752,1025002.437,192803.6158,32,14,4182261,4088750018
339024,513316,10/16/2015,15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1768 ARNOW AVENUE,10469,Bronx,212,2,Bronx,12,83,36,BX03,Eastchester-Edenwald-Baychester,2035600,New York,40.86889085,-73.83737468,1029228.62,255879.8042,12,356,2062669,2047930007
9472,509031,06/03/2015,0,10,OnCurb,Stump,NA,NA,NA,NA,NA,NA,TreesCount Staff,NA,No,No,No,No,No,No,No,No,No,1561 UNIONPORT ROAD,10462,Bronx,209,2,Bronx,18,87,32,BX46,Parkchester,2021602,New York,40.83906848,-73.86123035,1022647.882,245003.0369,18,21602,2096607,2039377501
493847,407929,12/03/2015,18,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1118 MANOR ROAD,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5018702,New York,40.59955203,-74.12257239,950211.8309,157733.1859,50,18702,5020672,5008000025
554040,509217,04/18/2016,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,3265 HATTING PLACE,10465,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2011800,New York,40.81692891,-73.80274248,1038849.75,236967.8414,13,118,2079055,2055230139
234991,230438,09/18/2015,30,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,514 STRATFORD ROAD,11218,Brooklyn,314,3,Brooklyn,40,44,17,BK42,Flatbush,3052600,New York,40.635895,-73.96730248,993325.1137,170951.7644,40,526,3119255,3051740030
650294,318783,08/02/2016,19,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,107-060 101 STREET,11417,Ozone Park,410,4,Queens,32,23,15,QN55,South Ozone Park,4086400,New York,40.67835011,-73.83784734,1029226.401,186459.2781,32,864,4202797,4095390036
389471,225524,10/27/2015,16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1610 10 AVENUE,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,Windsor Terrace,3016900,New York,40.65904813,-73.9782808,990276.0162,179386.1387,39,169,3026973,3011100046
37427,110565,06/27/2015,16,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,1918 1 AVENUE,10029,New York,111,1,Manhattan,8,68,29,MN33,East Harlem South,1016200,New York,40.784223,-73.94278036,1000095.863,224995.6354,8,162,1052997,1016910001
661935,209832,08/11/2016,29,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2066 EAST 1 STREET,11223,Brooklyn,315,3,Brooklyn,47,45,22,BK25,Homecrest,3039600,New York,40.59819777,-73.97079714,992359.7567,157217.3339,47,396,3191594,3071040397
509142,512005,12/10/2015,8,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2110 EASTCHESTER ROAD,10461,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2029600,New York,40.85711669,-73.84424105,1027337.162,251586.5782,13,296,2047109,2042220005
250207,335383,09/23/2015,32,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,236-001 88 AVENUE,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4162100,New York,40.73030083,-73.73046279,1058953.414,205459.7876,23,1621,4166608,4079560031
700369,316871,09/07/2016,23,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,157-049 81 STREET,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4089200,New York,40.65935185,-73.85164391,1025411.361,179530.9005,32,892,4292491,4139610096
153378,218630,08/17/2015,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,65 FROST STREET,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK73,North Side-South Side,3051500,New York,40.7177112,-73.9491036,998358.8468,200762.1635,34,515,3418254,3027320012
460089,200804,11/16/2015,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,568 NEW LOTS AVENUE,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),3112200,New York,40.66424119,-73.88748394,1015465.272,181297.4173,42,1122,3096800,3043050008
13071,101808,06/08/2015,4,0,OnCurb,Alive,Fair,Tilia americana,American linden,3or4,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,57 BARROW STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1006700,New York,40.73195848,-74.00460569,982973.5432,205948.8221,3,67,1009961,1005870046
399912,508572,10/29/2015,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2160 NEWBOLD AVENUE,10462,Bronx,209,2,Bronx,18,87,34,BX59,Westchester-Unionport,2009200,New York,40.83321487,-73.85206464,1025187.655,242874.5048,18,92,2026569,2038130037
639945,210626,07/25/2016,18,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,1520 EAST 28 STREET,11229,Brooklyn,315,3,Brooklyn,45,41,17,BK44,Madison,3064200,New York,40.61396895,-73.94648245,999108.5402,162966.3706,45,642,3211159,3076880062
230960,415469,09/16/2015,6,0,OnCurb,Alive,Good,Quercus robur,English oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,545 GREAVES AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027900,New York,40.56591331,-74.15417264,941414.9252,145491.6412,51,14605,5121095,5045890001
245270,348681,09/21/2015,18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,69-060 108 STREET,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073900,New York,40.72339023,-73.84540171,1027102.081,202864.9237,29,739,4052239,4022140019
659479,321402,08/09/2016,3,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,189-020 42 AVENUE,11358,Flushing,411,4,Queens,19,26,11,QN51,Murray Hill,4117500,New York,40.75917158,-73.79147573,1042018.409,215932.1479,19,1175,4539354,4053650120
155730,217821,08/18/2015,0,12,OnCurb,Stump,NA,NA,NA,NA,NA,NA,Volunteer,NA,No,No,No,No,No,No,No,No,No,247 SOUTH 1 STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,North Side-South Side,3052300,New York,40.71253352,-73.95784616,995936.2529,198874.4888,34,523,3062832,3023950027
497630,106706,12/04/2015,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,110 WEST 96 STREET,10025,New York,107,1,Manhattan,6,69,30,MN12,Upper West Side,1018100,New York,40.79314094,-73.96845484,992984.6482,228241.1443,6,181,1032611,1012260040
442229,207367,11/09/2015,36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,2809 OCEAN PARKWAY,11235,Brooklyn,313,3,Brooklyn,48,46,23,BK19,Brighton Beach,3036600,New York,40.58128521,-73.96704669,993403.5909,151056.029,48,366,3390901,3072607502
676530,210162,08/23/2016,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,Unsure,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,3022 AVENUE T,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3056800,New York,40.60297553,-73.93858574,1001303.779,158962.6214,46,568,3199115,3073380011
115927,335164,08/04/2015,18,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,218-045 SAWYER AVENUE,11427,Queens Village,413,4,Queens,23,24,14,QN42,Oakland Gardens,4055200,New York,40.73080378,-73.7469919,1054371.782,205629.3601,23,552,4229021,4106930045
189266,223135,08/30/2015,15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,TrunkLights,BranchLights",Yes,No,No,No,Yes,No,Yes,No,No,207 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3015500,New York,40.67029257,-73.97861311,990182.8162,183482.7817,39,155,3025406,3010800006
700683,211225,09/07/2016,6,0,OnCurb,Alive,Good,Prunus,cherry,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,75 GRAFTON STREET,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3090000,New York,40.66657593,-73.91877222,1006784.195,182138.4294,41,900,3326500,3035130001
522062,105195,12/16/2015,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,333 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74122524,-73.98561048,988237.4694,209325.2901,2,68,1018089,1008800092
51548,414972,07/06/2015,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,17 JUMEL STREET,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014605,New York,40.56119298,-74.1478955,943156.05,143768.9061,51,14605,5132661,5045800038
157998,321444,08/18/2015,22,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-063 HORATIO PARKWAY,11364,Oakland Gardens,411,4,Queens,23,26,11,QN42,Oakland Gardens,4138501,New York,40.75745886,-73.75107205,1053213.367,215337.3797,23,138501,4161182,4075060044
525171,104136,12/17/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,300 12 AVENUE,10001,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.75560639,-74.00597523,982594.5643,214564.5316,3,99,1084715,1006760005
574790,325949,06/03/2016,21,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,121-015 192 STREET,11413,Springfield Gardens,412,4,Queens,27,29,14,QN08,St. Albans,4037600,New York,40.68628619,-73.75591203,1051944.749,189403.3102,27,376,4273180,4126740047
706754,209735,09/10/2016,6,0,OnCurb,Alive,Good,Ostrya virginiana,American hophornbeam,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2093 EAST 4 STREET,11223,Brooklyn,315,3,Brooklyn,47,45,22,BK25,Homecrest,3039400,New York,40.59916009,-73.96801431,993132.432,157568.2013,47,394,3191894,3071070070
175706,107777,08/25/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,2 EAST 77 STREET,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1013000,New York,40.77551426,-73.96445412,994095.0269,221819.5686,4,130,1041813,1013910071
397625,409931,10/29/2015,8,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,431 MAIN STREET,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024401,New York,40.50431505,-74.24520929,916058.6846,123107.6935,51,24401,5088183,5079110053
